instrument,wavelength_um,normalized_flux,median_flux_mjy
NIRISS_SOSS,2.673995195738739,0.5061434022332822,0.03342010233613019
NIRISS_SOSS,2.673004372849016,0.510414036492449,0.033702087705003485
NIRISS_SOSS,2.672013541312398,0.5073041836804265,0.03349674748171991
NIRISS_SOSS,2.671022701308069,0.508549017764361,0.03357894253216021
NIRISS_SOSS,2.670031852973381,0.5044237773718606,0.033306557363312436
NIRISS_SOSS,2.6690409964446724,0.478542357146641,0.03159763513156008
NIRISS_SOSS,2.668050131858021,0.5055157314743619,0.033378657913652375
NIRISS_SOSS,2.667059259348911,0.5041470208932192,0.03328828343185828
NIRISS_SOSS,2.6660683790523554,0.5005055711192412,0.03304784243517384
NIRISS_SOSS,2.66507749110286,0.5058218691226505,0.03339887185201373
NIRISS_SOSS,2.664086595634431,0.46276394635929174,0.03055580370416617
NIRISS_SOSS,2.663095692780578,0.507980121615409,0.033541378933716136
NIRISS_SOSS,2.6621047826743114,0.5115108965461659,0.03377451219000494
NIRISS_SOSS,2.661113865448146,0.5145277921891104,0.03397371455178572
NIRISS_SOSS,2.6601229412341008,0.5155395968974857,0.03404052292417363
NIRISS_SOSS,2.659132010163699,0.518050270728621,0.03420630000631865
NIRISS_SOSS,2.658141072367971,0.5104650727405952,0.033705457573361686
NIRISS_SOSS,2.6571501279774523,0.5056826646510361,0.03338968033106043
NIRISS_SOSS,2.656159177122186,0.5089979693995204,0.03360858632386982
NIRISS_SOSS,2.6551682199317255,0.5023077709214161,0.03316683974216843
NIRISS_SOSS,2.6541772565351316,0.4818196357077025,0.0318140302962731
NIRISS_SOSS,2.6531862870609757,0.5176780094348724,0.03418171999504523
NIRISS_SOSS,2.652195311637341,0.5144061372697617,0.03396568180881923
NIRISS_SOSS,2.6512043303918222,0.5144912858413285,0.03397130407705978
NIRISS_SOSS,2.650213343451525,0.5212929924943094,0.03442041342314622
NIRISS_SOSS,2.649222350943071,0.5190462583262951,0.03427206399196563
NIRISS_SOSS,2.6482313529925943,0.5214548979208622,0.03443110386364252
NIRISS_SOSS,2.6472403497257466,0.4948120745571935,0.03267190700479093
NIRISS_SOSS,2.646249341267692,0.5255527870823993,0.03470168306024256
NIRISS_SOSS,2.645258327743115,0.5204396943282851,0.034364071066600756
NIRISS_SOSS,2.644267309276216,0.5212256495404682,0.03441596684061831
NIRISS_SOSS,2.643276285990714,0.5206362395116,0.03437704873283344
NIRISS_SOSS,2.6422852580098493,0.49551427341066506,0.03271827243687952
NIRISS_SOSS,2.641294225456381,0.5102314974842731,0.03369003485139192
NIRISS_SOSS,2.6403031884525885,0.49833599962263203,0.03290458797186897
